country,date,experiment_id,order_id,spend_usd,user_bucket,user_id,vertical
,,12624548,,0,6,1.25249E+19,
,,12624548,,0,11,1.30084E+19,
,,12624548,,0,9,7.29096E+18,
,,12624549,,0,5,1.68155E+18,
,,12624548,,0,2,2.09623E+18,
,,12624548,,0,16,5.85401E+18,
,,12624548,,0,9,9.30709E+18,
,,12624548,,0,6,9.52782E+18,
,,12624549,,0,17,2.99623E+18,
,,12624548,,0,20,7.30322E+18,
,,12624548,,0,3,5.36514E+18,
,,12624549,,0,5,1.59526E+19,
,,12624549,,0,6,1.19304E+19,
,,12624549,,0,2,8.87631E+18,
,,12624549,,0,15,1.71912E+19,
US,4/1/17,12624548,1.13503E+19,19.99,13,3.67955E+18,GAMES
US,4/4/17,12624548,1.33241E+19,26.99,13,3.67955E+18,GAMES
US,4/4/17,12624548,1.79307E+19,9.99,13,3.67955E+18,GAMES
US,4/1/17,12624548,3.88789E+18,6.99,9,1.48724E+19,GAMES
,,12624549,,0,8,1.40764E+19,
,,12624549,,0,15,4.26282E+18,
,,12624549,,0,11,9.85619E+18,
,,12624548,,0,12,1.00529E+19,
,,12624549,,0,19,1.13741E+19,
,,12624548,,0,19,1.57535E+18,
,,12624549,,0,2,1.287E+19,
,,12624548,,0,5,1.95541E+17,
,,12624548,,0,18,1.00438E+19,
,,12624549,,0,14,1.79848E+19,
,,12624548,,0,18,1.74448E+19,
,,12624548,,0,8,1.44238E+19,
,,12624548,,0,17,1.3232E+19,
JP,4/1/17,12624548,4.83671E+18,5.379618,18,6.01365E+18,GAMES
,,12624549,,0,4,1.12342E+18,
,,12624549,,0,1,1.05339E+19,
,,12624548,,0,8,1.67129E+19,
,,12624548,,0,20,3.86326E+17,
,,12624549,,0,10,2.7917E+18,
,,12624549,,0,8,8.90202E+18,
,,12624548,,0,8,7.26551E+18,
,,12624548,,0,16,1.17573E+19,
,,12624548,,0,2,1.17266E+19,
,,12624549,,0,14,1.78799E+19,
,,12624548,,0,8,1.74079E+19,
,,12624548,,0,2,8.57314E+18,
,,12624548,,0,12,8.10706E+17,
US,4/6/17,12624549,9.47477E+18,49.99,16,6.09617E+18,GAMES
US,4/6/17,12624549,1.55222E+19,49.99,16,6.09617E+18,GAMES
US,4/4/17,12624549,1.82851E+19,49.99,16,6.09617E+18,GAMES
US,4/4/17,12624549,5.91373E+17,49.99,16,6.09617E+18,GAMES
KR,4/5/17,12624549,1.63707E+19,1.955795,15,1.8316E+18,GAMES
,,12624549,,0,5,1.38118E+19,
,,12624548,,0,2,1.65463E+19,
,,12624549,,0,12,1.4839E+19,
,,12624549,,0,7,1.11823E+19,
,,12624548,,0,5,1.78192E+19,
,,12624548,,0,10,1.68337E+19,
,,12624549,,0,7,6.55933E+17,
,,12624549,,0,12,3.8105E+17,
,,12624549,,0,7,1.60314E+19,
,,12624549,,0,20,1.74536E+19,
,,12624549,,0,8,1.77283E+19,
,,12624549,,0,11,5.44144E+18,
,,12624548,,0,7,1.21121E+18,
,,12624549,,0,4,3.75576E+18,
,,12624548,,0,10,2.55056E+18,
,,12624549,,0,19,1.48672E+19,
US,4/1/17,12624549,5.6835E+18,19.99,20,1.2101E+19,GAMES
,,12624548,,0,1,2.71104E+17,
,,12624548,,0,20,3.01485E+18,
,,12624548,,0,17,1.40216E+19,
,,12624549,,0,5,1.08579E+19,
,,12624548,,0,14,1.42155E+19,
,,12624549,,0,16,1.12754E+19,
,,12624549,,0,19,9.93088E+18,
,,12624548,,0,3,1.49242E+19,
,,12624549,,0,15,9.65734E+18,
,,12624549,,0,10,1.00948E+18,
IT,4/6/17,12624548,9.20393E+18,1.05458,8,7.05769E+17,GAMES
KR,4/6/17,12624548,6.96153E+17,0.970572,12,1.46638E+19,GAMES
,,12624549,,0,12,4.14819E+18,
,,12624548,,0,3,6.71719E+18,
,,12624548,,0,13,1.95223E+18,
KR,4/3/17,12624549,1.20633E+19,1.960518,9,1.05913E+19,GAMES
KR,4/1/17,12624549,1.62561E+19,2.950511,9,1.05913E+19,GAMES
,,12624549,,0,19,7.51869E+17,
,,12624549,,0,4,1.41108E+19,
,,12624548,,0,10,1.17638E+19,
JP,4/1/17,12624549,1.17849E+19,32.277711,11,1.6696E+19,GAMES
,,12624548,,0,14,1.03768E+19,
,,12624549,,0,17,4.36925E+18,
,,12624549,,0,20,1.79964E+18,
,,12624548,,0,11,1.6252E+19,
,,12624548,,0,7,5.83999E+18,
,,12624548,,0,19,3.97125E+18,
AT,4/1/17,12624548,8.92883E+18,1.067255,18,1.70765E+19,GAMES
,,12624548,,0,15,1.4723E+19,
,,12624548,,0,11,6.80166E+18,
,,12624549,,0,10,6.10175E+17,
ID,4/4/17,12624549,2.61873E+18,0.306821,2,1.61608E+19,GAMES
ID,4/3/17,12624549,1.45867E+17,0.306945,2,1.61608E+19,GAMES
,,12624549,,0,3,1.75999E+19,
,,12624549,,0,3,1.40433E+19,
,,12624549,,0,8,5.10489E+18,
,,12624549,,0,9,1.63681E+18,
,,12624548,,0,16,5.45683E+18,
,,12624548,,0,7,1.23924E+19,
,,12624548,,0,17,1.66752E+19,
,,12624548,,0,15,1.00213E+19,
,,12624548,,0,17,1.6909E+18,
,,12624549,,0,11,1.35129E+19,
,,12624549,,0,6,1.16712E+19,
JP,4/1/17,12624549,1.54723E+19,43.036948,2,2.84656E+18,GAMES
JP,4/1/17,12624549,2.74207E+18,3.227771,13,1.84433E+18,GAMES
,,12624548,,0,10,1.78218E+19,
,,12624549,,0,12,1.31113E+19,
,,12624548,,0,10,1.27074E+19,
,,12624548,,0,2,8.19722E+18,
,,12624549,,0,10,4.44134E+18,
,,12624549,,0,10,1.83302E+19,
,,12624549,,0,14,1.23039E+19,
,,12624549,,0,9,8.9284E+18,
,,12624548,,0,1,2.92851E+18,
,,12624549,,0,5,5.77008E+18,
,,12624548,,0,10,1.31942E+19,
,,12624549,,0,20,7.60599E+18,
,,12624548,,0,4,1.12307E+19,
,,12624548,,0,9,1.33732E+18,
,,12624548,,0,4,6.69798E+18,
,,12624548,,0,14,6.89922E+18,
JP,4/3/17,12624548,1.81078E+19,2.160492,7,9.45741E+18,GAMES
,,12624548,,0,18,5.84927E+18,
,,12624548,,0,11,1.74614E+19,
,,12624548,,0,10,1.82105E+19,
,,12624548,,0,1,9.83276E+18,
,,12624548,,0,13,1.22229E+19,
,,12624548,,0,5,2.99869E+18,
,,12624549,,0,3,1.64444E+19,
DE,4/3/17,12624549,6.86593E+17,2.122322,2,9.24525E+18,GAMES
,,12624549,,0,7,7.1545E+18,
,,12624549,,0,9,1.13283E+19,
JP,4/1/17,12624548,3.79433E+18,1.075923,15,1.22771E+19,GAMES
JP,4/1/17,12624548,7.22481E+18,1.075923,15,1.22771E+19,GAMES
,,12624548,,0,18,2.04177E+18,
,,12624549,,0,19,2.73374E+18,
,,12624549,,0,6,1.87493E+17,
,,12624549,,0,17,8.96425E+17,
,,12624549,,0,1,1.53879E+19,
,,12624548,,0,12,1.19766E+19,
,,12624549,,0,10,1.51409E+19,
,,12624549,,0,18,1.02309E+19,
,,12624548,,0,10,3.15802E+17,
BE,4/4/17,12624548,1.33103E+19,5.854336,15,1.19104E+19,GAMES
,,12624549,,0,4,9.1623E+18,
,,12624548,,0,12,1.32193E+19,
,,12624548,,0,20,9.57389E+18,
,,12624548,,0,7,4.33926E+18,
,,12624548,,0,9,1.11276E+19,
,,12624549,,0,6,5.46776E+18,
,,12624549,,0,11,1.41214E+19,
,,12624548,,0,10,1.03185E+18,
,,12624548,,0,6,1.89094E+18,
,,12624548,,0,8,1.1752E+19,
AT,4/4/17,12624549,1.23722E+19,21.316607,13,1.06043E+18,GAMES
,,12624548,,0,14,3.63509E+18,
US,4/3/17,12624548,1.49967E+19,29.99,15,1.73317E+19,GAMES
,,12624549,,0,10,1.95761E+18,
,,12624549,,0,4,5.73009E+18,
,,12624548,,0,4,1.75898E+19,
,,12624549,,0,10,3.97724E+18,
,,12624549,,0,13,1.05356E+19,
,,12624548,,0,6,1.25062E+19,
,,12624548,,0,17,9.715E+18,
,,12624549,,0,2,6.04132E+17,
,,12624548,,0,15,2.5966E+18,
,,12624549,,0,2,4.20077E+17,
,,12624549,,0,16,1.96908E+18,
,,12624549,,0,17,1.63317E+19,
,,12624548,,0,10,1.18814E+19,
,,12624549,,0,9,3.41306E+17,
,,12624548,,0,8,1.04947E+19,
,,12624548,,0,1,1.2706E+19,
,,12624549,,0,6,9.80449E+18,
,,12624548,,0,14,1.76245E+19,
US,4/2/17,12624548,1.44441E+18,0.99,7,1.55834E+19,GAMES
US,4/2/17,12624548,1.40129E+19,0.99,7,1.55834E+19,GAMES
US,4/2/17,12624548,4.33087E+18,0.99,7,1.55834E+19,GAMES
HK,4/7/17,12624548,2.72425E+18,53.801397,11,6.98216E+18,GAMES
HK,4/7/17,12624548,1.76852E+19,1.029691,11,6.98216E+18,GAMES
HK,4/7/17,12624548,1.54402E+19,10.683052,11,6.98216E+18,GAMES
HK,4/6/17,12624548,1.47743E+19,1.029619,11,6.98216E+18,GAMES
HK,4/7/17,12624548,4.58113E+18,10.683052,11,6.98216E+18,GAMES
HK,4/6/17,12624548,1.77436E+19,10.682306,11,6.98216E+18,GAMES
HK,4/7/17,12624548,1.68299E+19,10.683052,11,6.98216E+18,GAMES
HK,4/7/17,12624548,1.68923E+19,1.029691,11,6.98216E+18,GAMES
HK,4/6/17,12624548,7.33159E+18,10.682306,11,6.98216E+18,GAMES
,,12624549,,0,4,5.58496E+18,
,,12624548,,0,14,1.69284E+19,
,,12624549,,0,7,8.33132E+18,
,,12624548,,0,12,5.57041E+18,
JP,4/3/17,12624549,7.52204E+18,7.561722,11,6.00345E+18,GAMES
,,12624548,,0,11,4.8166E+18,
,,12624548,,0,7,5.87365E+18,
,,12624549,,0,8,8.71414E+18,
,,12624549,,0,14,1.35517E+19,
,,12624549,,0,10,2.19193E+18,
,,12624548,,0,1,1.06687E+19,
,,12624548,,0,8,1.33088E+19,
,,12624548,,0,14,1.24353E+19,
,,12624549,,0,8,3.2138E+18,
,,12624548,,0,12,3.89431E+18,
,,12624548,,0,18,7.48226E+18,
,,12624548,,0,15,5.24114E+18,
,,12624549,,0,15,1.53326E+19,
,,12624549,,0,1,6.22017E+18,
,,12624549,,0,20,1.02911E+19,
,,12624548,,0,8,1.22523E+19,
,,12624548,,0,16,8.94727E+18,
,,12624549,,0,18,1.59844E+19,
JP,4/1/17,12624548,1.47167E+19,105.799164,10,1.15401E+19,GAMES
JP,4/1/17,12624548,1.19892E+19,105.799164,10,1.15401E+19,GAMES
,,12624549,,0,16,7.77248E+18,
,,12624549,,0,1,7.05251E+18,
,,12624548,,0,16,1.33773E+19,
,,12624548,,0,2,1.68249E+19,
,,12624548,,0,12,1.18614E+19,
,,12624548,,0,20,4.00637E+18,
,,12624548,,0,20,1.09754E+19,
,,12624548,,0,8,7.74217E+18,
,,12624549,,0,8,9.17465E+18,
,,12624549,,0,11,1.06581E+19,
,,12624548,,0,20,6.49152E+18,
,,12624549,,0,5,5.06111E+17,
,,12624548,,0,1,9.38814E+18,
,,12624549,,0,1,9.99177E+18,
,,12624549,,0,13,8.05135E+18,
,,12624548,,0,15,1.03058E+19,
,,12624548,,0,3,8.37465E+18,
JP,4/5/17,12624549,1.81343E+19,48.717045,4,1.4339E+19,GAMES
JP,4/1/17,12624549,7.15307E+18,48.416566,4,1.4339E+19,GAMES
JP,4/5/17,12624549,1.54484E+19,48.717045,4,1.4339E+19,GAMES
JP,4/5/17,12624549,1.6427E+19,1.082601,4,1.4339E+19,GAMES
JP,4/1/17,12624549,8.22108E+18,48.416566,4,1.4339E+19,GAMES
JP,4/1/17,12624549,1.63742E+18,48.416566,4,1.4339E+19,GAMES
JP,4/1/17,12624549,1.33763E+18,48.416566,4,1.4339E+19,GAMES
JP,4/1/17,12624549,1.00049E+19,7.531465,4,1.4339E+19,GAMES
JP,4/1/17,12624549,1.79364E+18,48.416566,4,1.4339E+19,GAMES
JP,4/1/17,12624549,4.12836E+18,48.416566,4,1.4339E+19,GAMES
JP,4/1/17,12624549,2.79845E+18,48.416566,4,1.4339E+19,GAMES
JP,4/5/17,12624549,1.19162E+19,18.04335,4,1.4339E+19,GAMES
JP,4/1/17,12624549,1.06456E+19,26.898092,4,1.4339E+19,GAMES
KR,4/1/17,12624549,1.79422E+17,1.967007,15,6.93064E+18,GAMES
,,12624549,,0,3,2.33126E+18,
,,12624548,,0,4,7.02964E+18,
,,12624548,,0,1,7.72163E+18,
,,12624549,,0,20,1.2686E+19,
,,12624548,,0,8,1.51482E+19,
,,12624548,,0,20,1.28576E+19,
,,12624549,,0,2,1.52503E+19,
,,12624549,,0,11,8.18203E+18,
,,12624548,,0,10,1.46598E+19,
,,12624548,,0,12,1.21406E+19,
JP,4/5/17,12624549,7.12911E+18,2.165202,5,7.1437E+18,GAMES
,,12624548,,0,13,3.36022E+18,
,,12624549,,0,3,1.69908E+19,
,,12624548,,0,8,3.87584E+18,
,,12624549,,0,19,1.83513E+19,
TR,4/6/17,12624548,7.72363E+18,0.994186,2,9.08517E+18,GAMES
TR,4/5/17,12624548,8.53041E+18,0.998724,2,9.08517E+18,GAMES
TR,4/6/17,12624548,8.00711E+18,0.994186,2,9.08517E+18,GAMES
TR,4/4/17,12624548,5.1177E+18,1.006464,2,9.08517E+18,GAMES
,,12624548,,0,14,1.3689E+19,
,,12624549,,0,20,5.59911E+17,
,,12624548,,0,14,4.28073E+18,
,,12624549,,0,6,4.06887E+17,
,,12624549,,0,15,1.35639E+19,
,,12624549,,0,8,2.04416E+17,
,,12624548,,0,17,8.93937E+18,
,,12624548,,0,7,5.50322E+17,
,,12624549,,0,20,1.48847E+19,
KR,4/4/17,12624548,3.30606E+18,2.940777,5,1.22093E+19,GAMES
,,12624549,,0,10,1.64583E+19,
,,12624548,,0,11,1.49178E+19,
US,4/6/17,12624548,6.6676E+18,6.99,2,2.54947E+18,GAMES
US,4/6/17,12624548,1.59197E+19,4.99,2,2.54947E+18,GAMES
US,4/6/17,12624548,1.0145E+19,6.99,2,2.54947E+18,GAMES
US,4/7/17,12624548,1.17487E+19,1.99,2,2.54947E+18,GAMES
US,4/7/17,12624548,3.56213E+18,1.99,2,2.54947E+18,GAMES
US,4/6/17,12624548,6.87739E+17,1.99,2,2.54947E+18,GAMES
,,12624549,,0,15,1.73494E+19,
,,12624549,,0,16,1.78787E+19,
,,12624548,,0,12,1.27852E+19,
,,12624549,,0,4,1.40298E+19,
,,12624548,,0,7,1.59822E+19,
,,12624548,,0,10,6.62792E+18,
,,12624548,,0,15,7.02261E+17,
,,12624548,,0,4,8.40554E+18,
,,12624549,,0,2,1.10486E+19,
KR,4/7/17,12624548,8.65754E+18,11.017673,7,1.67357E+19,GAMES
FR,4/7/17,12624548,5.52532E+16,5.824692,4,1.7248E+19,GAMES
FR,4/7/17,12624548,1.64757E+19,5.824692,4,1.7248E+19,GAMES
,,12624548,,0,10,1.5322E+19,
,,12624548,,0,2,5.64393E+18,
US,4/7/17,12624549,2.84444E+18,0.99,17,5.15104E+18,GAMES
US,4/7/17,12624549,2.1974E+18,0.99,17,5.15104E+18,GAMES
US,4/7/17,12624549,1.20459E+19,0.99,17,5.15104E+18,GAMES
US,4/7/17,12624549,8.46233E+18,0.99,17,5.15104E+18,GAMES
US,4/7/17,12624549,4.57662E+17,0.99,17,5.15104E+18,GAMES
US,4/7/17,12624549,9.1035E+18,0.99,17,5.15104E+18,GAMES
US,4/7/17,12624549,7.74738E+18,0.99,17,5.15104E+18,GAMES
US,4/7/17,12624549,2.96003E+18,0.99,17,5.15104E+18,GAMES
US,4/7/17,12624549,1.32675E+19,0.99,17,5.15104E+18,GAMES
US,4/7/17,12624549,4.06909E+18,0.99,17,5.15104E+18,GAMES
US,4/7/17,12624549,3.22285E+18,0.99,17,5.15104E+18,GAMES
,,12624549,,0,2,3.65725E+18,
,,12624548,,0,18,1.2453E+19,
,,12624549,,0,1,8.22089E+18,
,,12624549,,0,19,7.10645E+18,
,,12624549,,0,14,1.07078E+19,
ID,4/3/17,12624548,1.23619E+19,1.125262,8,8.35513E+18,GAMES
,,12624548,,0,12,1.04966E+19,
,,12624549,,0,17,1.049E+19,
,,12624548,,0,15,9.50089E+18,
GB,4/5/17,12624548,1.15356E+19,2.046319,5,8.17425E+18,GAMES
GB,4/5/17,12624548,1.46388E+19,2.046319,5,8.17425E+18,GAMES
GB,4/1/17,12624548,2.72684E+18,2.052501,5,8.17425E+18,GAMES
,,12624548,,0,13,8.25327E+18,
,,12624548,,0,11,1.11748E+19,
,,12624548,,0,20,8.59345E+18,
,,12624548,,0,5,7.98687E+18,
,,12624549,,0,10,1.0504E+19,
US,4/4/17,12624548,1.017E+19,4.99,7,1.03363E+19,GAMES
,,12624548,,0,9,9.43572E+18,
DE,4/5/17,12624548,3.30741E+18,1.056214,7,3.75881E+18,GAMES
,,12624548,,0,18,3.53677E+18,
,,12624548,,0,5,2.0411E+18,
,,12624549,,0,5,6.79639E+18,
,,12624549,,0,9,3.64861E+18,
,,12624549,,0,17,1.48452E+18,
,,12624549,,0,19,4.5091E+18,
,,12624549,,0,12,1.76381E+19,
,,12624548,,0,19,8.9633E+18,
,,12624548,,0,9,9.94547E+18,
,,12624548,,0,8,1.51801E+19,
,,12624548,,0,1,1.57326E+19,
,,12624548,,0,14,1.29981E+19,
,,12624548,,0,15,1.64904E+19,
,,12624548,,0,13,7.20326E+18,
,,12624549,,0,7,5.76558E+18,
US,4/1/17,12624548,1.56293E+18,0.99,7,4.35259E+18,GAMES
,,12624548,,0,10,7.48814E+18,
,,12624549,,0,17,1.34392E+18,
,,12624549,,0,3,2.99545E+18,
,,12624548,,0,4,1.18277E+19,
,,12624548,,0,1,4.09693E+18,
,,12624548,,0,13,1.30967E+19,
,,12624549,,0,11,8.63108E+18,
US,4/1/17,12624549,4.4869E+18,9.99,2,7.43431E+18,GAMES
,,12624548,,0,13,1.52157E+19,
,,12624548,,0,7,1.78858E+19,
,,12624548,,0,17,8.91242E+18,
JP,4/1/17,12624548,7.05841E+18,10.759237,7,2.18614E+18,GAMES
JP,4/7/17,12624548,1.21507E+19,88.37076,7,2.18614E+18,GAMES
JP,4/1/17,12624548,4.08356E+18,1.075923,7,2.18614E+18,GAMES
,,12624548,,0,15,2.66935E+18,
,,12624548,,0,6,3.22655E+18,
,,12624548,,0,5,1.75866E+19,
CA,4/2/17,12624548,1.76134E+19,0.96837,10,1.49848E+19,MUSIC
CA,4/5/17,12624548,1.04886E+19,0.737985,10,1.49848E+19,MUSIC
CA,4/5/17,12624548,7.0901E+18,0.961617,10,1.49848E+19,MUSIC
CA,4/5/17,12624548,1.58772E+19,0.961617,10,1.49848E+19,MUSIC
,,12624548,,0,3,9.17295E+18,
,,12624549,,0,14,1.77258E+19,
,,12624548,,0,20,1.21522E+18,
,,12624548,,0,7,1.04835E+19,
,,12624548,,0,11,7.90049E+18,
,,12624549,,0,15,7.89746E+18,
,,12624548,,0,12,1.05731E+19,
JP,4/1/17,12624549,7.92867E+18,8.96603,16,7.40149E+18,GAMES
JP,4/1/17,12624549,9.77719E+18,4.483015,16,7.40149E+18,GAMES
,,12624549,,0,18,1.67738E+18,
,,12624548,,0,3,1.82407E+19,
,,12624548,,0,12,1.68287E+19,
,,12624549,,0,12,1.18893E+19,
,,12624548,,0,10,1.8348E+19,
,,12624549,,0,14,1.84959E+18,
,,12624548,,0,13,1.4055E+19,
DE,4/1/17,12624548,5.40859E+18,1.056582,3,1.8121E+19,GAMES
,,12624548,,0,12,1.60963E+19,
,,12624549,,0,10,1.44082E+19,
,,12624548,,0,19,1.20834E+17,
,,12624549,,0,16,9.56228E+18,
,,12624548,,0,11,5.62193E+18,
,,12624549,,0,2,1.24217E+18,
,,12624548,,0,17,9.24074E+18,
,,12624549,,0,10,9.73355E+18,
,,12624548,,0,16,1.60552E+19,
,,12624548,,0,18,1.8342E+19,
,,12624548,,0,9,1.5166E+19,
,,12624549,,0,5,3.30722E+18,
,,12624549,,0,1,1.60566E+19,
,,12624548,,0,1,1.55429E+19,
,,12624549,,0,7,8.21643E+18,
KR,4/3/17,12624548,6.76121E+18,4.929244,5,7.53732E+18,GAMES
,,12624549,,0,11,3.01846E+18,
,,12624549,,0,12,6.98973E+17,
JP,4/1/17,12624548,8.53127E+18,10.759237,9,4.54446E+18,GAMES
,,12624548,,0,2,7.27394E+18,
,,12624548,,0,19,1.795E+18,
,,12624549,,0,15,7.17944E+18,
,,12624548,,0,9,1.38851E+17,
,,12624548,,0,2,6.88049E+18,
,,12624548,,0,8,2.15959E+18,
,,12624548,,0,8,6.34447E+18,
,,12624548,,0,4,1.4529E+19,
,,12624548,,0,18,6.5277E+18,
,,12624548,,0,1,7.44332E+18,
,,12624549,,0,15,1.61796E+19,
,,12624548,,0,5,5.82971E+18,
,,12624549,,0,11,1.71899E+19,
,,12624548,,0,19,5.72533E+18,
US,4/3/17,12624549,1.19315E+19,0.99,20,9.1054E+17,GAMES
US,4/6/17,12624549,4.16727E+18,0.99,20,9.1054E+17,GAMES
US,4/6/17,12624549,1.69743E+18,0.99,20,9.1054E+17,GAMES
,,12624549,,0,8,1.83642E+19,
,,12624548,,0,4,1.03414E+19,
,,12624548,,0,8,8.47446E+18,
,,12624548,,0,1,4.9363E+18,
DE,4/2/17,12624549,3.09432E+18,1.056582,11,1.83312E+19,GAMES
DE,4/2/17,12624549,3.1623E+18,1.056582,11,1.83312E+19,GAMES
DE,4/2/17,12624549,1.2644E+19,1.056582,11,1.83312E+19,GAMES
DE,4/2/17,12624549,8.42234E+18,1.056582,11,1.83312E+19,GAMES
DE,4/2/17,12624549,4.789E+18,1.056582,11,1.83312E+19,GAMES
,,12624548,,0,6,5.26832E+18,
,,12624549,,0,9,7.46937E+18,
SG,4/1/17,12624548,1.81664E+19,29.257299,3,2.54489E+18,GAMES
US,4/1/17,12624548,1.74376E+19,4.99,16,1.18331E+19,GAMES
US,4/5/17,12624548,3.10374E+18,4.99,16,1.18331E+19,GAMES
US,4/3/17,12624548,1.77682E+19,4.99,16,1.18331E+19,GAMES
US,4/4/17,12624548,1.56504E+19,4.99,16,1.18331E+19,GAMES
US,4/7/17,12624548,2.70424E+17,2.99,16,1.18331E+19,GAMES
,,12624549,,0,18,4.93262E+18,
,,12624549,,0,20,1.6609E+19,
,,12624548,,0,12,1.50197E+19,
,,12624549,,0,4,1.08189E+19,
,,12624548,,0,20,1.84271E+19,
TR,4/6/17,12624549,1.3988E+19,0.774604,5,4.5483E+18,GAMES
TR,4/6/17,12624549,7.41827E+18,0.778644,5,4.5483E+18,GAMES
TR,4/6/17,12624549,1.58063E+19,0.778644,5,4.5483E+18,GAMES
TR,4/7/17,12624549,1.35069E+19,0.774604,5,4.5483E+18,GAMES
TR,4/7/17,12624549,1.63864E+19,0.774604,5,4.5483E+18,GAMES
,,12624549,,0,13,1.15934E+19,
,,12624549,,0,3,1.12874E+19,
,,12624548,,0,13,1.379E+19,
,,12624549,,0,5,2.75573E+17,
,,12624548,,0,17,7.2836E+18,
,,12624548,,0,13,8.2704E+18,
,,12624548,,0,13,1.41149E+19,
,,12624548,,0,18,5.95934E+18,
,,12624549,,0,15,1.30816E+19,
,,12624549,,0,17,6.90119E+18,
,,12624548,,0,19,1.01936E+19,
,,12624549,,0,17,1.50886E+19,
,,12624549,,0,19,9.43689E+18,
,,12624548,,0,13,2.74187E+18,
,,12624548,,0,9,9.46206E+18,
,,12624549,,0,20,1.08331E+19,
,,12624549,,0,9,1.9273E+18,
,,12624548,,0,10,2.75607E+18,
,,12624548,,0,2,1.46373E+19,
,,12624549,,0,1,2.56994E+18,
,,12624549,,0,20,1.39739E+19,
,,12624548,,0,6,5.91034E+18,
,,12624548,,0,11,1.21709E+19,
NO,4/1/17,12624549,1.75106E+19,5.704429,20,1.37826E+19,MOVIES
NO,4/2/17,12624549,1.67144E+19,20.605795,20,1.37826E+19,GAMES
,,12624548,,0,2,3.71019E+18,
,,12624549,,0,3,8.58773E+18,
,,12624549,,0,3,1.08606E+19,
,,12624549,,0,5,2.42922E+18,
,,12624549,,0,15,1.41714E+19,
,,12624549,,0,18,1.26311E+19,
,,12624548,,0,5,9.59271E+18,
,,12624548,,0,3,1.88912E+18,
,,12624548,,0,17,1.14872E+19,
,,12624548,,0,6,1.7916E+19,
,,12624548,,0,19,1.53078E+19,
,,12624548,,0,14,1.75617E+19,
,,12624549,,0,16,1.71168E+18,
,,12624548,,0,6,6.44349E+18,
,,12624549,,0,13,3.79487E+18,
,,12624548,,0,14,7.83025E+18,
,,12624549,,0,1,1.63422E+19,
,,12624548,,0,12,1.72788E+19,
,,12624548,,0,17,3.48928E+18,
,,12624549,,0,19,1.32128E+18,
,,12624548,,0,20,1.15296E+18,
,,12624548,,0,4,1.50038E+19,
,,12624549,,0,13,1.28071E+19,
,,12624549,,0,10,6.91508E+18,
IT,4/7/17,12624548,3.79728E+18,1.262547,2,1.01586E+18,GAMES
,,12624549,,0,6,4.99375E+18,
,,12624548,,0,9,1.03124E+19,
,,12624549,,0,16,5.9695E+18,
,,12624549,,0,3,6.19573E+17,
,,12624549,,0,10,1.86286E+18,
,,12624548,,0,4,6.16547E+18,
,,12624549,,0,13,7.44554E+18,
,,12624548,,0,13,3.24367E+18,
,,12624549,,0,7,1.57023E+19,
,,12624549,,0,13,1.09303E+19,
,,12624549,,0,17,1.47314E+19,
,,12624549,,0,9,1.22665E+19,
,,12624548,,0,9,3.14526E+17,
,,12624548,,0,9,5.82193E+18,
,,12624548,,0,5,1.84447E+18,
DE,4/5/17,12624549,1.75423E+19,5.323749,16,1.04912E+19,GAMES
,,12624548,,0,20,4.4297E+18,
,,12624549,,0,7,1.11138E+19,
,,12624548,,0,14,1.39084E+19,
,,12624549,,0,20,1.34065E+19,
,,12624549,,0,20,3.63445E+18,
,,12624548,,0,20,5.97914E+17,
,,12624548,,0,16,1.36537E+18,
,,12624548,,0,15,1.40748E+19,
,,12624548,,0,19,1.79359E+19,
,,12624548,,0,19,4.1433E+18,
,,12624549,,0,16,8.5125E+18,
,,12624549,,0,7,1.73007E+19,
,,12624549,,0,4,5.11075E+18,
,,12624548,,0,1,1.56281E+19,
,,12624549,,0,11,9.38506E+18,
,,12624549,,0,5,1.53857E+19,
,,12624549,,0,2,1.083E+19,
,,12624548,,0,10,7.49877E+18,
,,12624548,,0,3,1.33598E+18,
,,12624549,,0,15,8.72092E+18,
,,12624549,,0,6,5.58228E+18,
,,12624548,,0,13,1.16447E+19,
CA,4/1/17,12624548,1.46664E+18,1.043437,15,1.16172E+19,GAMES
CA,4/1/17,12624548,1.44133E+19,5.247215,15,1.16172E+19,GAMES
,,12624549,,0,9,8.86807E+18,
,,12624548,,0,17,1.14612E+19,
,,12624548,,0,17,4.60652E+18,
,,12624549,,0,19,7.65512E+18,
,,12624548,,0,16,3.10332E+17,
,,12624548,,0,12,1.72873E+19,
,,12624549,,0,2,1.13955E+19,
,,12624548,,0,19,1.73685E+19,
,,12624549,,0,14,7.73746E+18,
,,12624548,,0,12,4.89515E+18,
,,12624549,,0,17,5.34615E+17,
,,12624548,,0,18,4.85469E+17,
,,12624549,,0,13,4.27089E+18,
,,12624548,,0,3,1.58448E+19,
,,12624548,,0,17,8.40857E+18,
,,12624548,,0,14,7.82825E+18,
,,12624548,,0,9,7.15622E+18,
,,12624549,,0,2,1.58953E+19,
,,12624548,,0,2,1.25813E+19,
IT,4/4/17,12624549,1.04484E+19,21.316607,14,6.15084E+18,GAMES
,,12624549,,0,3,1.70709E+19,
,,12624549,,0,19,7.23209E+18,
,,12624548,,0,3,1.99404E+16,
,,12624548,,0,3,1.46462E+19,
,,12624548,,0,15,6.75042E+17,
,,12624548,,0,4,3.35523E+18,
